customer_id,join_date,district,latitude,longitude,verification,country,lifetime_bookings,avg_rating,cancellation_rate,is_business_traveler
1BC1C22C,2019-04-13,Mitte,52.588874455898264,13.462313318040211,Partial,USA,12,4.85,0.119,0
ADF6B966,2020-01-14,Steglitz-Zehlendorf,52.53454454203774,13.20398542083864,Partial,USA,13,5.0,0.033,1
7D4EC5A2,2019-01-13,Pankow,52.42791847020731,13.345398529816771,Verified,GER,8,4.58,0.038,1
482AFB76,2017-09-10,Neukölln,52.57719829884913,13.423291726686983,Verified,UK,3,5.0,0.046,0
508D49C1,2024-05-12,Charlottenburg-Wilmersdorf,52.42686475089176,13.368435072247259,Partial,GER,3,5.0,0.02,1
55BA691A,2021-07-11,Spandau,52.41459814936408,13.33714845686918,Verified,UK,5,4.54,0.079,0
50907387,2024-03-18,Mitte,52.53603336582577,13.27087197229366,Verified,JPN,6,4.69,0.056,0
4080C0A6,2015-05-20,Lichtenberg,52.46474349808019,13.357246939512379,Verified,UK,10,4.55,0.032,0
D36124F9,2024-02-28,Neukölln,52.582262745107705,13.210314668941878,Verified,USA,13,4.64,0.084,0
C8DA576C,2024-06-14,Charlottenburg-Wilmersdorf,52.52886227907204,13.23353952510007,Partial,AUS,31,5.0,0.076,0
B459FB2F,2015-11-25,Charlottenburg-Wilmersdorf,52.58467312666332,13.28405117935167,Verified,UK,20,4.73,0.148,0
352F4B8E,2021-12-12,Lichtenberg,52.46557385817634,13.391069162028796,Verified,CAN,57,5.0,0.046,0
306A142F,2017-12-31,Spandau,52.45882570043665,13.403770050155376,Partial,JPN,4,4.33,0.075,1
9BF086D4,2023-04-22,Spandau,52.59201082627817,13.292691980522587,Verified,AUS,3,5.0,0.03,0
9F8D3CF0,2022-04-18,Lichtenberg,52.44471900819811,13.206772028985078,Verified,AUS,5,5.0,0.034,1
C3D9323E,2018-05-15,Friedrichshain-Kreuzberg,52.47534779712466,13.270654938322165,None,FRA,34,4.46,0.112,0
80E76CCD,2024-12-31,Tempelhof-Schöneberg,52.50730088399615,13.33429069240723,Verified,JPN,4,5.0,0.123,0
FDD0932E,2024-07-24,Neukölln,52.41458163828125,13.305832334104087,Verified,FRA,28,4.52,0.017,0
09E0F3C7,2024-05-22,Neukölln,52.516801276244486,13.310901048097234,Verified,GER,6,4.48,0.108,0
EA8F185C,2020-11-20,Pankow,52.5293411647083,13.220065398962001,Verified,USA,7,5.0,0.085,0
91B6AB08,2020-02-16,Spandau,52.46569975986267,13.358856603849091,Verified,UK,0,4.85,0.004,0
BBCBEAA8,2021-04-30,Lichtenberg,52.40846773123732,13.234608997494066,Verified,USA,18,4.95,0.12,0
6FAA987B,2021-05-21,Pankow,52.43041654055424,13.294202147905333,None,AUS,5,4.59,0.017,1
28B8EC0B,2021-11-20,Lichtenberg,52.54997314270178,13.301873650044051,Verified,BRA,6,5.0,0.048,0
319B1407,2020-01-29,Steglitz-Zehlendorf,52.48455458474011,13.407839031595156,Verified,BRA,6,4.27,0.145,0
C1BEDF10,2022-10-29,Tempelhof-Schöneberg,52.405468350007006,13.287494335989408,Verified,FRA,4,4.32,0.037,0
B8466C9C,2023-05-28,Mitte,52.461203358659624,13.248236180107575,Partial,USA,0,4.83,0.129,0
3729EA3E,2016-06-22,Charlottenburg-Wilmersdorf,52.564472991778246,13.226486179806981,Verified,FRA,11,4.42,0.008,1
B66B808C,2024-05-18,Lichtenberg,52.56055883016852,13.44953719555288,Verified,BRA,31,5.0,0.015,0
9D71B568,2016-09-29,Charlottenburg-Wilmersdorf,52.452778246459744,13.371150231026347,Verified,UK,22,5.0,0.104,0
A126361B,2019-02-11,Lichtenberg,52.4340484604285,13.269108594085933,Verified,GER,12,4.79,0.131,1
D9A21548,2022-07-28,Lichtenberg,52.51712760292676,13.450132512163913,Partial,AUS,17,3.93,0.079,0
D60DCE2E,2018-07-19,Neukölln,52.52534725902028,13.24976592448144,Verified,JPN,3,5.0,0.077,1
18205C7A,2019-12-18,Lichtenberg,52.55213553535292,13.237350763471452,Partial,UK,0,4.5,0.027,0
0E889E65,2021-12-05,Tempelhof-Schöneberg,52.455201700756824,13.460304456739802,Partial,AUS,7,4.63,0.109,0
C2A7789D,2016-09-18,Neukölln,52.400959667330866,13.261458607435861,Verified,AUS,2,4.95,0.01,0
8BDFB493,2017-10-05,Neukölln,52.4832635399084,13.24397394344056,Verified,UK,21,4.91,0.04,1
626630AD,2024-05-01,Friedrichshain-Kreuzberg,52.492287085028416,13.29379541419239,Verified,BRA,8,4.23,0.055,0
7EC74528,2020-10-28,Charlottenburg-Wilmersdorf,52.57513515665998,13.257673748628116,Verified,GER,9,4.89,0.112,0
380A7B94,2023-02-28,Steglitz-Zehlendorf,52.430403199526666,13.23376412257514,Partial,UK,2,4.47,0.085,1
1A7300B4,2023-04-08,Charlottenburg-Wilmersdorf,52.53457575347743,13.358003258203778,Verified,AUS,6,5.0,0.119,0
73587BD6,2020-04-07,Neukölln,52.57329582140882,13.211888995548698,Verified,GER,11,4.81,0.07,0
42E96050,2020-12-04,Tempelhof-Schöneberg,52.52800815392895,13.37119355803976,Verified,UK,5,4.54,0.123,0
31E8846B,2017-05-05,Pankow,52.51996134617896,13.269963371268508,Verified,CAN,18,4.56,0.019,1
94263E1A,2021-04-28,Neukölln,52.4534642525591,13.434210959048766,Partial,CAN,9,4.69,0.139,0
CFF82BC8,2021-03-06,Lichtenberg,52.430936446493995,13.319263022634969,Partial,UK,13,5.0,0.125,1
0C98207D,2017-06-23,Steglitz-Zehlendorf,52.40970035512445,13.398921931046363,Verified,BRA,6,4.66,0.092,0
08DB261C,2016-05-10,Pankow,52.415491890089804,13.257134158800678,Verified,CAN,13,4.73,0.05,0
842A2C1F,2022-04-22,Charlottenburg-Wilmersdorf,52.50818261916092,13.331814258201973,Partial,UK,3,4.94,0.111,0
2A9AD318,2015-01-04,Charlottenburg-Wilmersdorf,52.482106782167186,13.419696290296704,Verified,BRA,2,4.09,0.128,0
505F069D,2016-03-07,Friedrichshain-Kreuzberg,52.451192891808205,13.228945713314287,Partial,FRA,0,4.52,0.091,0
EE4CCECA,2020-08-17,Friedrichshain-Kreuzberg,52.468886436442844,13.25792168857113,Verified,UK,20,4.71,0.084,0
BA48DEC7,2016-02-20,Spandau,52.54128388777968,13.47256087268868,Verified,UK,16,4.69,0.08,0
A2E55382,2019-05-30,Neukölln,52.41077848733971,13.238263009748595,Partial,FRA,0,4.56,0.025,0
B0557C47,2024-04-18,Tempelhof-Schöneberg,52.42950525176934,13.331399576976564,Verified,USA,12,4.93,0.113,0
27D48D68,2018-11-16,Charlottenburg-Wilmersdorf,52.44419577239968,13.322871185127065,Verified,BRA,5,4.66,0.018,0
70AA9873,2020-05-28,Charlottenburg-Wilmersdorf,52.58368027637049,13.208301569097566,Partial,AUS,13,4.81,0.081,0
DD4B8CB4,2022-06-13,Charlottenburg-Wilmersdorf,52.43772761153772,13.241606577322194,Verified,USA,0,4.87,0.135,0
0532F1B7,2020-02-19,Steglitz-Zehlendorf,52.4725645142426,13.375021198356272,Verified,AUS,15,4.84,0.074,0
469522D0,2016-07-21,Spandau,52.58498139679347,13.448779740606128,Verified,UK,2,5.0,0.106,0
9F102418,2023-12-25,Lichtenberg,52.45341309761759,13.214656315302925,Partial,UK,13,4.74,0.134,0
96293CD8,2024-11-13,Neukölln,52.511189066302435,13.318590160558214,Partial,JPN,2,4.34,0.077,0
613A627B,2015-06-03,Charlottenburg-Wilmersdorf,52.560281830171704,13.223610412063188,Partial,CAN,14,4.8,0.038,0
36194BC1,2023-05-20,Friedrichshain-Kreuzberg,52.559061251957516,13.266772182850628,Verified,USA,6,4.91,0.071,1
0847B704,2023-05-09,Pankow,52.555822149988856,13.29972141739244,Verified,UK,5,4.76,0.051,0
6F2F0640,2016-10-20,Charlottenburg-Wilmersdorf,52.57986872029928,13.293833639357306,Verified,BRA,4,4.28,0.116,0
94E3A610,2019-04-14,Mitte,52.50305805812917,13.279162330220405,Verified,BRA,3,4.63,0.11,0
E4A49658,2022-12-29,Mitte,52.47550197490103,13.388277801303087,Verified,USA,22,5.0,0.082,1
52AE1E68,2024-09-23,Steglitz-Zehlendorf,52.41197550441843,13.433404971241611,Partial,USA,5,5.0,0.072,0
31F1D96F,2021-04-02,Friedrichshain-Kreuzberg,52.50408140422854,13.353258655683195,Partial,FRA,2,4.88,0.073,1
C237EDEA,2020-09-07,Lichtenberg,52.49147535764977,13.214167979586998,Verified,JPN,7,5.0,0.042,0
98EB7B7D,2020-12-30,Charlottenburg-Wilmersdorf,52.41753141394892,13.23344006513502,Partial,BRA,9,4.79,0.044,0
BC99D5F0,2017-08-14,Neukölln,52.444909992519705,13.469095992824927,Verified,GER,22,5.0,0.006,0
93F28DA6,2019-09-30,Pankow,52.59012362040973,13.360607361033018,Verified,GER,11,4.2,0.085,0
C3D28A61,2021-10-03,Tempelhof-Schöneberg,52.56793891129155,13.241845290885319,Verified,GER,10,5.0,0.082,0
C10D021A,2018-07-28,Spandau,52.48180460081086,13.46087203385235,None,AUS,9,4.95,0.046,0
94086A04,2017-02-07,Lichtenberg,52.50253448122969,13.335857940995071,Verified,BRA,4,4.92,0.091,0
9A48BA47,2016-10-05,Lichtenberg,52.48634488221157,13.499204705389324,Verified,AUS,9,4.65,0.062,0
EA1571C1,2020-08-30,Tempelhof-Schöneberg,52.4892607484221,13.267692715054192,Partial,GER,12,4.73,0.139,0
78BDF4A5,2023-11-11,Lichtenberg,52.54561573090907,13.450065306153435,Verified,JPN,6,4.64,0.013,0
31A5C013,2017-03-19,Charlottenburg-Wilmersdorf,52.50310673244773,13.446453164251894,Verified,JPN,9,5.0,0.111,0
26E4CAF7,2017-07-14,Pankow,52.59515743966559,13.445550950116864,Verified,BRA,4,5.0,0.007,0
D0699334,2018-04-24,Friedrichshain-Kreuzberg,52.40286312101374,13.378619129856826,None,BRA,2,4.43,0.029,1
FF503453,2018-06-18,Lichtenberg,52.48853183754585,13.493260022489894,Verified,UK,1,4.72,0.01,0
389B1F15,2024-02-10,Mitte,52.41807218565793,13.440576153425608,Verified,GER,15,4.92,0.031,0
95B4BBDB,2023-12-13,Pankow,52.541851784836616,13.33469905175212,Verified,UK,1,5.0,0.142,0
D7E94B4E,2018-06-28,Lichtenberg,52.53261909482988,13.446032874459027,Verified,JPN,3,4.19,0.127,0
5C5CFE5F,2020-11-12,Neukölln,52.404485638660375,13.489795320333698,Partial,FRA,13,4.77,0.105,0
FD665688,2024-10-09,Pankow,52.44035729275804,13.48537903636809,Verified,GER,7,4.99,0.093,1
3121C326,2016-04-08,Friedrichshain-Kreuzberg,52.52891200539987,13.307074928327589,Verified,USA,3,5.0,0.013,0
75A80872,2015-11-20,Neukölln,52.566475929897685,13.239601169172445,Verified,FRA,17,5.0,0.09,0
2885B992,2018-02-22,Neukölln,52.46973752574219,13.419305944655658,Partial,AUS,20,4.49,0.013,0
C5AFF15D,2017-12-09,Friedrichshain-Kreuzberg,52.56540583965158,13.355034684122996,Verified,UK,7,4.97,0.024,0
51A1A443,2015-12-07,Charlottenburg-Wilmersdorf,52.43687987586482,13.224755591859541,Verified,CAN,3,4.36,0.092,0
D737EC7B,2024-12-30,Pankow,52.40508009812745,13.288487934445582,Partial,USA,7,4.76,0.141,0
3B4E7BF4,2019-03-14,Neukölln,52.47494431363784,13.326886628402015,Verified,JPN,1,5.0,0.128,0
9F97469C,2023-09-18,Pankow,52.43987256017097,13.229943707181405,Partial,JPN,13,4.44,0.12,0
BD4E8C3C,2023-03-03,Pankow,52.46864898054938,13.430956621607226,Verified,CAN,14,5.0,0.063,1
A955C409,2023-10-24,Charlottenburg-Wilmersdorf,52.46907478888656,13.28705367421801,Partial,GER,3,4.3,0.099,0
DAF20F33,2016-12-11,Steglitz-Zehlendorf,52.49263665508067,13.468146914949324,Verified,AUS,18,4.89,0.083,0
2B4E15B0,2015-06-13,Steglitz-Zehlendorf,52.50679559583325,13.351689240030312,Verified,UK,6,4.96,0.005,0
3742E194,2019-12-24,Steglitz-Zehlendorf,52.551271835041405,13.311371561931283,Verified,GER,5,5.0,0.065,0
9FA65576,2019-08-24,Neukölln,52.42309135157781,13.231130402554896,Verified,BRA,7,5.0,0.127,0
54DF5C94,2020-05-28,Steglitz-Zehlendorf,52.482130614811425,13.393799240275884,Verified,AUS,3,5.0,0.092,1
691208BD,2017-07-30,Lichtenberg,52.46521310599829,13.338930800654838,Verified,FRA,5,4.59,0.077,0
72E2CF1E,2020-12-28,Neukölln,52.53818655172718,13.272867303752038,Verified,USA,11,4.47,0.09,0
7F1140ED,2023-07-05,Pankow,52.482491491202794,13.390354466379101,Verified,BRA,19,4.94,0.015,0
593A7843,2019-07-14,Friedrichshain-Kreuzberg,52.43394369946368,13.38093094079311,Partial,JPN,2,4.58,0.027,0
66BD8C40,2024-01-28,Charlottenburg-Wilmersdorf,52.490791450750166,13.425816437220744,None,BRA,8,4.36,0.005,0
7E7EEB5D,2023-01-08,Steglitz-Zehlendorf,52.471077620562376,13.345740580633056,Verified,USA,3,4.69,0.113,0
DBB1CA42,2016-03-17,Lichtenberg,52.56962025630033,13.204450020506973,Verified,GER,13,4.81,0.079,1
9C739BD4,2023-11-17,Friedrichshain-Kreuzberg,52.5658408977716,13.258138796512535,Verified,BRA,4,4.49,0.076,0
9CA0ECB5,2018-06-12,Pankow,52.43101093203844,13.402156556607409,Verified,AUS,0,4.65,0.14,0
532ECC24,2018-10-17,Pankow,52.53852343031143,13.444532685303699,Partial,AUS,31,5.0,0.063,0
D71D1C4F,2024-08-11,Charlottenburg-Wilmersdorf,52.410911773291495,13.278650813345148,Verified,FRA,6,4.81,0.129,0
B3347917,2020-07-22,Spandau,52.44152882500671,13.27553553280145,Verified,USA,2,4.8,0.057,1
658CF496,2022-03-30,Charlottenburg-Wilmersdorf,52.42278803870077,13.39155340634455,Partial,GER,18,4.51,0.125,0
340BEC68,2021-07-09,Charlottenburg-Wilmersdorf,52.45718943261011,13.406626706372146,Partial,FRA,19,4.31,0.051,0
79C1FCB2,2022-04-11,Neukölln,52.430375795066105,13.214395061493722,Verified,CAN,12,4.75,0.098,0
1177A33C,2019-06-09,Steglitz-Zehlendorf,52.427017660584006,13.253070865064558,Verified,BRA,2,4.05,0.091,0
75C95BA4,2022-08-21,Tempelhof-Schöneberg,52.40208653237817,13.246427302329614,Verified,USA,6,5.0,0.073,1
BFB5A46C,2015-01-11,Pankow,52.544970303812235,13.429163324776091,Verified,GER,17,4.85,0.055,0
9A155B65,2023-02-18,Neukölln,52.415206306998655,13.491574200148047,Verified,AUS,5,4.98,0.084,0
A495C5BB,2019-01-31,Neukölln,52.509862922827985,13.40289140713271,Verified,BRA,19,4.55,0.115,1
F17CAC72,2024-05-03,Friedrichshain-Kreuzberg,52.40312960017533,13.415987955821919,Verified,CAN,8,4.61,0.149,1
EEF331A4,2024-01-27,Spandau,52.53796769522272,13.24324321889973,Verified,BRA,6,4.23,0.01,1
62E209AF,2017-01-02,Pankow,52.43916767790241,13.3523763328401,Verified,GER,11,4.66,0.033,0
92ED7DB7,2017-04-03,Mitte,52.57024129444771,13.277343860057334,Partial,USA,11,5.0,0.021,1
5F1A4E1F,2024-05-01,Spandau,52.429244219524264,13.25114277492249,Verified,CAN,0,4.99,0.108,0
365A36A8,2016-09-12,Lichtenberg,52.52593619603471,13.272881177250008,Verified,USA,18,5.0,0.041,0
0FBF6A6C,2021-11-06,Neukölln,52.44804761392736,13.285231244111937,Verified,CAN,17,4.47,0.089,0
2323E3A1,2022-02-11,Mitte,52.512155829031116,13.376808849473615,None,USA,7,5.0,0.122,0
5A1AED0A,2020-06-14,Neukölln,52.55143573151976,13.228994715008183,Verified,UK,14,4.11,0.074,0
4D0DC716,2015-01-18,Neukölln,52.44310759597408,13.25798536525657,Partial,CAN,3,4.76,0.003,0
D7144CFC,2016-04-12,Spandau,52.4541924018445,13.447940071326894,Verified,BRA,0,4.99,0.073,1
9E3DCBB1,2016-04-20,Charlottenburg-Wilmersdorf,52.40401532821505,13.362627921754877,Partial,CAN,4,5.0,0.104,0
C82A1BCB,2019-06-23,Lichtenberg,52.588158110876286,13.403612110152688,Verified,UK,3,4.79,0.119,0
96892DC2,2017-10-28,Pankow,52.477009387003555,13.23398646774049,Verified,GER,6,5.0,0.047,0
FE35AB3C,2015-11-26,Pankow,52.57963506408452,13.365322754481829,Verified,CAN,14,5.0,0.066,1
2D1A707A,2018-02-13,Neukölln,52.49906273128847,13.210784863591092,Verified,JPN,2,5.0,0.076,0
620239F4,2021-11-08,Mitte,52.48698893120107,13.379665592697018,Verified,USA,1,4.51,0.148,0
6E429D34,2019-11-15,Lichtenberg,52.516542441938746,13.494893128936264,None,FRA,0,4.81,0.142,0
70B4B70F,2024-01-01,Tempelhof-Schöneberg,52.566546960653056,13.263799502830366,Verified,AUS,5,5.0,0.003,1
7ACACDAA,2018-12-03,Lichtenberg,52.58938817681769,13.449693914978116,Verified,CAN,22,4.4,0.091,0
4B117AEC,2015-05-23,Pankow,52.57068083227392,13.207094692890756,Partial,BRA,14,5.0,0.042,0
6CF2DC03,2016-02-27,Charlottenburg-Wilmersdorf,52.489545795953596,13.432487131898549,None,UK,18,4.74,0.095,0
16B164BC,2022-08-17,Charlottenburg-Wilmersdorf,52.546618849362446,13.263684544214595,Verified,AUS,6,5.0,0.051,1
9493E14B,2016-03-17,Charlottenburg-Wilmersdorf,52.56149011830438,13.428404485883652,Verified,CAN,1,4.42,0.033,0
FB452DCE,2022-07-30,Friedrichshain-Kreuzberg,52.51110525191328,13.48189639909428,Verified,JPN,11,4.24,0.049,0
BE0DBBE4,2018-10-08,Charlottenburg-Wilmersdorf,52.561638070202214,13.436926521855089,Verified,JPN,1,4.43,0.14,0
9F8E60C6,2016-06-07,Friedrichshain-Kreuzberg,52.56455459960361,13.213011088694163,Verified,GER,8,4.43,0.014,0
240F3021,2023-07-13,Pankow,52.493428542873374,13.23166921081745,Verified,USA,21,4.71,0.125,0
CFD693D5,2024-03-30,Lichtenberg,52.539769593273256,13.254386596264355,Verified,JPN,7,5.0,0.054,0
B1AF90BF,2024-07-30,Neukölln,52.42163809112158,13.376423123386962,Partial,CAN,1,4.54,0.11,0
EC934C9F,2024-03-06,Steglitz-Zehlendorf,52.47449536891053,13.26965811845198,Verified,AUS,40,4.34,0.039,0
BB9BA1E1,2015-03-13,Spandau,52.43468791389551,13.479752854881793,Partial,USA,12,4.67,0.08,0
47E5CF92,2023-07-03,Tempelhof-Schöneberg,52.561622467452146,13.429321349508866,None,CAN,13,4.74,0.1,0
922C79B2,2019-07-07,Tempelhof-Schöneberg,52.49106829874083,13.334702148391296,Verified,CAN,7,4.7,0.089,0
7D6A0BFF,2016-01-17,Spandau,52.47216574478116,13.362624192233428,Verified,AUS,7,5.0,0.033,1
6588A28F,2024-03-05,Friedrichshain-Kreuzberg,52.59980453703901,13.460211708180305,Verified,JPN,10,4.63,0.103,0
3674D4F8,2022-08-16,Mitte,52.555033440943994,13.494215763715257,Partial,UK,5,4.71,0.148,0
8CC89F83,2016-10-10,Steglitz-Zehlendorf,52.55423319172344,13.216210873977907,Verified,AUS,0,4.78,0.06,0
FD4D2606,2021-09-22,Lichtenberg,52.4781867096944,13.393933705113877,Verified,UK,16,4.69,0.15,1
EEEEC865,2019-11-19,Charlottenburg-Wilmersdorf,52.57179457590657,13.25722558923926,Verified,CAN,2,4.82,0.117,0
8B80D113,2015-11-01,Spandau,52.45908922630825,13.46281358999828,Partial,GER,2,4.85,0.126,0
BAE26270,2023-06-19,Charlottenburg-Wilmersdorf,52.533202569583025,13.272467482117891,None,USA,24,5.0,0.118,0
25ACE600,2015-12-14,Tempelhof-Schöneberg,52.45462522881459,13.490807373183095,Verified,USA,3,4.75,0.088,0
05D4D50C,2023-04-15,Neukölln,52.490659232092945,13.219893056644825,Partial,JPN,9,4.77,0.025,0
966789A6,2019-07-23,Mitte,52.476748622641,13.479366030614424,Verified,FRA,18,4.86,0.118,0
CC4E57D1,2022-03-25,Tempelhof-Schöneberg,52.4282735359448,13.43594514592204,Verified,CAN,34,4.49,0.137,0
99FAD567,2024-12-16,Friedrichshain-Kreuzberg,52.50676743047524,13.227882259156209,Verified,AUS,2,4.95,0.05,0
DDCF6D5D,2015-01-06,Spandau,52.580579724482845,13.354856425441076,Verified,USA,1,5.0,0.084,0
CFC2660F,2018-02-01,Lichtenberg,52.40190880633113,13.232609971043098,Verified,USA,2,4.84,0.048,0
731A4243,2020-12-18,Friedrichshain-Kreuzberg,52.48558542406935,13.286489024343322,None,JPN,5,4.63,0.114,0
9E6B9423,2023-12-27,Tempelhof-Schöneberg,52.596555795052424,13.211552157373951,Verified,JPN,4,4.49,0.028,0
AE39495C,2017-10-01,Tempelhof-Schöneberg,52.41589758074175,13.257691538580849,None,GER,2,4.76,0.099,1
249782EE,2023-07-27,Tempelhof-Schöneberg,52.44411668969179,13.400202053012551,None,BRA,3,4.67,0.022,0
EDA6E32A,2019-11-23,Friedrichshain-Kreuzberg,52.51293868379924,13.458367808219743,Verified,BRA,9,5.0,0.141,0
15C91DEB,2016-10-23,Steglitz-Zehlendorf,52.44214723588895,13.45822048519727,Partial,GER,6,4.26,0.076,0
F5D63923,2023-06-19,Neukölln,52.51839471411033,13.258473592491708,Verified,FRA,15,4.62,0.077,0
0F0ECC93,2022-03-29,Tempelhof-Schöneberg,52.59175127305359,13.471283733969393,Verified,UK,0,4.88,0.016,0
CF61E865,2022-02-05,Lichtenberg,52.5290945025028,13.429640230633535,Verified,FRA,25,5.0,0.06,1
D2CB7386,2018-04-07,Lichtenberg,52.54187719557406,13.356435849649593,Partial,AUS,4,4.61,0.029,0
2846F28F,2022-01-02,Charlottenburg-Wilmersdorf,52.46883588148845,13.476789702561272,None,JPN,12,5.0,0.028,0
1F887991,2022-08-01,Pankow,52.55130768479548,13.386019012983779,Verified,UK,12,5.0,0.119,1
A4D0E41E,2022-04-13,Pankow,52.484333022275486,13.2096747829015,Verified,GER,4,5.0,0.058,0
59A03AE8,2015-08-13,Neukölln,52.43047806833842,13.375249645398855,Verified,JPN,8,5.0,0.046,0
5D64999F,2016-03-28,Pankow,52.55263165073673,13.423239319447982,Partial,UK,20,4.57,0.04,0
287B7884,2018-05-20,Neukölln,52.589578081142385,13.459570728565252,Verified,AUS,15,4.46,0.002,0
17358718,2018-12-29,Steglitz-Zehlendorf,52.4062934008835,13.438116371343616,Verified,USA,7,4.6,0.047,0
2A3DC698,2024-09-11,Steglitz-Zehlendorf,52.4661671965827,13.246382740269862,Verified,JPN,1,4.71,0.048,1
E6F90A31,2017-05-04,Neukölln,52.45431735127086,13.421445219610424,Verified,BRA,15,4.91,0.049,0
8E37E29D,2021-03-09,Tempelhof-Schöneberg,52.506600463198865,13.331063189889237,Verified,AUS,10,4.55,0.003,0
85C66D15,2019-04-10,Mitte,52.46019827962793,13.215985350553215,Partial,UK,1,4.95,0.001,0
9D787035,2016-10-06,Tempelhof-Schöneberg,52.579693344041466,13.412193441547139,Verified,JPN,2,4.71,0.13,0
EC26C680,2016-01-30,Steglitz-Zehlendorf,52.491212252265754,13.229089793374547,Verified,USA,2,4.78,0.048,0
798DA882,2020-07-02,Charlottenburg-Wilmersdorf,52.412521440494935,13.201749622240076,None,CAN,17,4.78,0.096,0
226E0010,2024-11-29,Charlottenburg-Wilmersdorf,52.414142788538435,13.268983938781648,None,CAN,0,4.9,0.13,0
9A54F513,2019-11-01,Mitte,52.58370054055499,13.329297985352744,Partial,FRA,21,5.0,0.024,0
690D149F,2015-07-31,Friedrichshain-Kreuzberg,52.553867964133666,13.469142798513326,Partial,GER,2,4.63,0.063,1
FC352B1C,2016-09-05,Lichtenberg,52.47370826406053,13.242818766194334,Verified,AUS,8,5.0,0.005,0
3F263E43,2018-09-22,Pankow,52.58249379568607,13.210433199071261,Verified,AUS,9,4.82,0.095,0
E3A056D9,2017-09-19,Mitte,52.435752659948626,13.30328487489641,Partial,BRA,1,4.97,0.049,0
D7459ED5,2021-03-22,Tempelhof-Schöneberg,52.4033763951559,13.462131130784215,Verified,JPN,5,4.66,0.064,0
664CB310,2022-04-29,Tempelhof-Schöneberg,52.559784679075456,13.338604534104748,Verified,BRA,3,4.66,0.089,1
BB7FDE3D,2022-03-01,Steglitz-Zehlendorf,52.59047731279059,13.34406077776997,Partial,USA,0,4.88,0.013,0
892D8B25,2016-01-12,Pankow,52.43734301718863,13.456014188171007,Verified,AUS,2,4.45,0.029,1
52D3FD6F,2017-03-10,Steglitz-Zehlendorf,52.47532062730301,13.324424016318746,Verified,AUS,0,5.0,0.074,0
9DC0BD05,2021-09-20,Lichtenberg,52.44100624993971,13.29589939576865,None,AUS,4,4.75,0.059,0
A6DDAAC9,2021-06-24,Tempelhof-Schöneberg,52.52728709586938,13.36375394064191,Verified,FRA,2,5.0,0.108,0
949AFD58,2020-07-12,Neukölln,52.50411635705706,13.251344401928064,Partial,USA,1,5.0,0.072,0
FA493B87,2016-06-19,Pankow,52.54480078502256,13.201553497907854,Verified,FRA,19,4.75,0.132,1
3AB029AB,2022-12-22,Friedrichshain-Kreuzberg,52.40480545503847,13.497969976158267,Partial,CAN,0,4.95,0.024,0
115187A9,2015-02-15,Charlottenburg-Wilmersdorf,52.48092026500033,13.229531202296913,Verified,UK,11,4.43,0.071,0
3629BC30,2021-06-26,Spandau,52.58748288822055,13.488285429283222,Verified,CAN,9,4.55,0.05,1
961742B1,2020-11-30,Mitte,52.402657402008145,13.487438508442679,Verified,FRA,13,5.0,0.045,1
21B7D063,2017-01-25,Neukölln,52.446755125857386,13.489584319111657,None,USA,1,4.53,0.029,1
21FC02B8,2016-04-11,Lichtenberg,52.43222496074144,13.328496015444461,Verified,FRA,3,4.74,0.017,1
E8273042,2022-05-21,Friedrichshain-Kreuzberg,52.49540370981626,13.39775046934774,Partial,GER,11,5.0,0.08,0
965FAD67,2015-10-25,Mitte,52.47101203730288,13.425946660375912,None,FRA,7,4.6,0.139,0
719058CA,2020-06-26,Pankow,52.58982831935496,13.368339556644955,None,BRA,0,4.62,0.126,0
AE08839F,2021-12-15,Charlottenburg-Wilmersdorf,52.53935724943597,13.332135578464516,Partial,AUS,13,4.7,0.102,0
510DF472,2019-10-26,Neukölln,52.57345911148217,13.401171868467316,Verified,USA,13,4.95,0.063,0
6FBA5713,2015-12-28,Lichtenberg,52.47909190904133,13.470098452248175,Verified,USA,4,4.88,0.014,1
092F823E,2021-04-07,Neukölln,52.45779905448154,13.344971903016214,None,UK,6,5.0,0.082,0
EABA9208,2015-10-18,Charlottenburg-Wilmersdorf,52.46768059450875,13.443385044150094,Verified,FRA,0,4.56,0.096,0
688DF3BE,2018-02-26,Mitte,52.55873921893525,13.482034035033209,Verified,GER,21,4.98,0.108,0
F13345C9,2019-05-22,Charlottenburg-Wilmersdorf,52.470951126281406,13.358357429049173,None,AUS,8,3.96,0.037,0
34E08FC9,2024-09-14,Neukölln,52.59971389933014,13.462764188703401,Verified,USA,0,4.56,0.037,0
10F32F3F,2023-07-16,Tempelhof-Schöneberg,52.41947617048708,13.41584287590121,Partial,UK,9,4.72,0.053,0
38DFCA98,2016-12-07,Charlottenburg-Wilmersdorf,52.48062718453536,13.340928014862252,None,GER,10,4.69,0.003,0
8EBD924B,2017-05-11,Steglitz-Zehlendorf,52.52691873914621,13.321549086697773,Partial,FRA,1,5.0,0.009,0
266929AB,2021-03-01,Spandau,52.533088098985594,13.225703177738389,Verified,CAN,5,4.8,0.065,0
A9750252,2021-07-10,Mitte,52.462307889382885,13.499510380516735,Verified,JPN,11,4.43,0.136,0
09FF7657,2017-11-02,Tempelhof-Schöneberg,52.42501260067135,13.355104722373412,Verified,CAN,24,4.85,0.072,1
